State,Category,Search Query,Business Name,Address,Phone,Website,Rating,Reviews,Place URL
Texas,Food Truck,"food truck in Texas, USA",Food Truck,"211 North Ervay, 211 N Ervay St, Dallas, TX 75201, United States",,,5.0,,https://www.google.com/maps/place/Food+Truck/data=!4m7!3m6!1s0x864e9943b806058d:0xb992dd932df3b56f!8m2!3d32.7822112!4d-96.7975932!16s%2Fg%2F11q3c2d03g!19sChIJjQUGuEOZToYRb7XzLZPdkrk
Texas,Food Truck,"food truck in Texas, USA",Universal Food Trailer,"18975 Marbach Ln bldg 32, San Antonio, TX 78266, United States",+18309558655,https://universalfoodtrailer.com/,4.6,,https://www.google.com/maps/place/Universal+Food+Trailer/data=!4m7!3m6!1s0x865c5f09645401ef:0xcb547e21c5ee64f1!8m2!3d29.6131745!4d-98.3315244!16s%2Fg%2F11s30jkx2b!19sChIJ7wFUZAlfXIYR8WTuxSF-VMs
Texas,Food Truck,"food truck in Texas, USA",Palestine Food Truck Park,"2114 Crockett Rd, Palestine, TX 75801, United States",+19033739119,,5.0,,https://www.google.com/maps/place/Palestine+Food+Truck+Park/data=!4m7!3m6!1s0x86486561256e3e9d:0x1e6ac3d4ded77d6!8m2!3d31.7353388!4d-95.6059221!16s%2Fg%2F11y3j5xfzz!19sChIJnT5uJWFlSIYR1nftTT2s5gE
Texas,Food Truck,"food truck in Texas, USA",Crown Catering Texas,"2670 W Keller Hicks Rd, Fort Worth, TX 76244, United States",+18177397497,http://crowncateringtexas.com/,4.4,,https://www.google.com/maps/place/Crown+Catering+Texas/data=!4m7!3m6!1s0x864dd9a292abc19d:0xcd6b082958df4c34!8m2!3d32.9387128!4d-97.3050411!16s%2Fg%2F11dxdrmk53!19sChIJncGrkqLZTYYRNEzfWCkIa80
Texas,Food Truck,"food truck in Texas, USA",Liberty Hill Food Truck Court,"112 Co Rd 214, Liberty Hill, TX 78642, United States",+15129471452,,4.0,,https://www.google.com/maps/place/Liberty+Hill+Food+Truck+Court/data=!4m7!3m6!1s0x865ad7702c7f7ad7:0xa0e141e7c09801b3!8m2!3d30.6703999!4d-97.913131!16s%2Fg%2F11kr8l23yk!19sChIJ13p_LHDXWoYRswGYwOdB4aA
Texas,Food Truck,"food truck in Texas, USA",Tx shawarma,"601 W Live Oak St, Austin, TX 78704, United States",+15124013638,http://txshawarma.com/,4.7,,https://www.google.com/maps/place/Tx+shawarma/data=!4m7!3m6!1s0x8644b4e69d718b6b:0xe3d05d2fdf1f31ac!8m2!3d30.244375!4d-97.7579829!16s%2Fg%2F11dzt34fs6!19sChIJa4txnea0RIYRrDEf3y9d0OM
Texas,Food Truck,"food truck in Texas, USA",The Branded Cow Food Truck,,,http://thebrandedcow.com/,4.5,,https://www.google.com/maps/place/The+Branded+Cow+Food+Truck/data=!4m7!3m6!1s0x865c596f90fc3ec1:0x38dba6f6360501ab!8m2!3d29.4581826!4d-98.518079!16s%2Fg%2F11sfp53ks0!19sChIJwT78kG9ZXIYRqwEFNvam2zg
Texas,Food Truck,"food truck in Texas, USA","Las Pilas Taco - Taco Truck - Mexican Food - Taqueria - In Killeen, Texas","4505 E Veterans Memorial Blvd, Killeen, TX 76543, United States",+12544584374,,4.2,,"https://www.google.com/maps/place/Las+Pilas+Taco+-+Taco+Truck+-+Mexican+Food+-+Taqueria+-+In+Killeen,+Texas/data=!4m7!3m6!1s0x864549cdaecff239:0x35e1dc66401db3ce!8m2!3d31.0986379!4d-97.6938116!16s%2Fg%2F11ny0cncnq!19sChIJOfLPrs1JRYYRzrMdQGbc4TU"
Texas,Food Truck,"food truck in Texas, USA",The Meltdown,"120 E Overland Trail, Abilene, TX 79601, United States",+13256777448,https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC,3.5,,https://www.google.com/maps/place/The+Meltdown/data=!4m7!3m6!1s0x865691a47e0e1d73:0xa69e0fbfeaad2c47!8m2!3d32.4911854!4d-99.7224091!16s%2Fg%2F11t42kzvcj!19sChIJcx0OfqSRVoYRRyyt6r8PnqY
Texas,Food Truck,"food truck in Texas, USA",The Food Trailer Company,"4530 S I-35 South Frontage Rd, San Marcos, TX 78666, United States",+12107795022,https://thefudtrailer.com/,4.5,,https://www.google.com/maps/place/The+Food+Trailer+Company/data=!4m7!3m6!1s0x865ca5d799329fc7:0x18892531f58c5e77!8m2!3d29.8220263!4d-97.9931826!16s%2Fg%2F11tdr5dml3!19sChIJx58ymdelXIYRd16M9TEliRg
Texas,Food Truck,"food truck in Texas, USA",Munchies Food Truck DFW,"117 E Oak St, Denton, TX 76201, United States",,http://www.munchiesfoodtruckdfw.com/,3.9,,https://www.google.com/maps/place/Munchies+Food+Truck+DFW/data=!4m7!3m6!1s0x864dcb99530df8bf:0x73edd47fa2433fc1!8m2!3d33.2157565!4d-97.131521!16s%2Fg%2F11pyq75l8z!19sChIJv_gNU5nLTYYRwT9Don_U7XM
Texas,Food Truck,"food truck in Texas, USA",,,,,,,https://www.google.com/maps/place/Street+Eats/data=!4m7!3m6!1s0x8657e5391ca24707:0x3dc63769ec15b679!8m2!3d31.4428767!4d-100.4583349!16s%2Fg%2F11hk5lc2fj!19sChIJB0eiHDnlV4YRebYV7Gk3xj0
Texas,Food Truck,"food truck in Texas, USA","Gomez To Go , Food Truck","1224 Duke St, Brownwood, TX 76801, United States",+13252009384,,4.7,,"https://www.google.com/maps/place/Gomez+To+Go+,+Food+Truck/data=!4m7!3m6!1s0x8650c7047fcaab4f:0xc568c77aaafc6d1e!8m2!3d31.7293273!4d-98.990427!16s%2Fg%2F11jzdh3gnr!19sChIJT6vKfwTHUIYRHm38qnrHaMU"
Texas,Food Truck,"food truck in Texas, USA",Chase The Food Trucks,,+12816589593,http://chasethefoodtrucks.com/,5.0,,https://www.google.com/maps/place/Chase+The+Food+Trucks/data=!4m7!3m6!1s0x8640c3c3da4dc295:0x5713d2301c30a4d8!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F11frqz99k7!19sChIJlcJN2sPDQIYR2KQwHDDSE1c
Texas,Food Truck,"food truck in Texas, USA",Dang Good Food,,+19404248383,,4.3,,https://www.google.com/maps/place/Dang+Good+Food/data=!4m7!3m6!1s0x864c3b5791f6ede5:0xb1151a39b0833926!8m2!3d32.7998764!4d-97.031894!16s%2Fg%2F11j33368ws!19sChIJ5e32kVc7TIYRJjmDsDkaFbE
Texas,Food Truck,"food truck in Texas, USA",Gateway Food Truck Park,"106 O'Neil St, Alvord, TX 76225, United States",,https://www.facebook.com/profile.php?id=61558280158103,2.0,,https://www.google.com/maps/place/Gateway+Food+Truck+Park/data=!4m7!3m6!1s0x864d8f007f6fb72b:0x4d4534af02deb81b!8m2!3d33.3591703!4d-97.6951484!16s%2Fg%2F11wvzf14xb!19sChIJK7dvfwCPTYYRG7jeAq80RU0
Texas,Food Truck,"food truck in Texas, USA",Tacos La Morenita (Food truck),"500 E Broadway Ave, Sweetwater, TX 79556, United States",,,4.0,,https://www.google.com/maps/place/Tacos+La+Morenita+%28Food+truck%29/data=!4m7!3m6!1s0x86560fd20606d10f:0x98a8a1fa5166020a!8m2!3d32.4717321!4d-100.4032761!16s%2Fg%2F11n3m1_218!19sChIJD9EGBtIPVoYRCgJmUfqhqJg
Texas,Food Truck,"food truck in Texas, USA",Tacos el Jalisco Food Truck,"2802 Ambler Ave, Abilene, TX 79601, United States",+13252687703,,4.4,,https://www.google.com/maps/place/Tacos+el+Jalisco+Food+Truck/data=!4m7!3m6!1s0x86568f2e6cd42549:0xd13a031d24ce3cca!8m2!3d32.4746974!4d-99.7558491!16s%2Fg%2F11t3fbw888!19sChIJSSXUbC6PVoYRyjzOJB0DOtE
Texas,Food Truck,"food truck in Texas, USA",What's Your Beef - Houston,"19002 Saums Rd, Houston, TX 77084, United States",+18326993830,https://www.whatsyourbeefhoustontx.com/,4.9,,https://www.google.com/maps/place/What%27s+Your+Beef+-+Houston/data=!4m7!3m6!1s0x8640d7c7adf22e31:0xc81778333b3617b2!8m2!3d29.8006093!4d-95.7045037!16s%2Fg%2F11l6qrjyh_!19sChIJMS7yrcfXQIYRshc2OzN4F8g
Texas,Food Truck,"food truck in Texas, USA",El Muchacho Alegre Food Truck LLC,"420 W Main St, Munday, TX 76371, United States",+19402032317,,5.0,,https://www.google.com/maps/place/El+Muchacho+Alegre+Food+Truck+LLC/data=!4m7!3m6!1s0x8654f5e38e8b838d:0x2e1ee542fff586a3!8m2!3d33.4486592!4d-99.6265967!16s%2Fg%2F11z2jhw66w!19sChIJjYOLjuP1VIYRo4b1_0LlHi4
Texas,Food Truck,"food truck in Texas, USA",Sister’s Tex-Mex Food Truck,"W Lake Dr, Hamlin, TX 79520, United States",+13256683629,,,,https://www.google.com/maps/place/Sister%E2%80%99s+Tex-Mex+Food+Truck/data=!4m7!3m6!1s0x8655c589fc6a9e81:0x26ce6398717e7c47!8m2!3d32.8838314!4d-100.1317087!16s%2Fg%2F11vhtbqrd1!19sChIJgZ5q_InFVYYRR3x-cZhjziY
Texas,Food Truck,"food truck in Texas, USA",Station 1 Food Truck Park,"140 Mulberry St Suite A, Abilene, TX 79601, United States",+13254390914,,,,https://www.google.com/maps/place/Station+1+Food+Truck+Park/data=!4m7!3m6!1s0x86568f7ef369edef:0x42d02a4bb560d523!8m2!3d32.4507185!4d-99.7407273!16s%2Fg%2F11tjpbwzb1!19sChIJ7-1p836PVoYRI9VgtUsq0EI
Texas,Food Truck,"food truck in Texas, USA",T&S Tacos & Sweets,"305 S 8th St, Santa Anna, TX 76878, United States",+15127693591,,4.8,,https://www.google.com/maps/place/T%26S+Tacos+%26+Sweets/data=!4m7!3m6!1s0x865737826594a993:0xb173cc050695e598!8m2!3d31.7385903!4d-99.3304796!16s%2Fg%2F11m_zw3w62!19sChIJk6mUZYI3V4YRmOWVBgXMc7E
Texas,Food Truck,"food truck in Texas, USA",TacoMan512,,+15127453914,https://www.tacoman512.com/,4.5,,https://www.google.com/maps/place/TacoMan512/data=!4m7!3m6!1s0x6f3a33eaa7ab48ff:0x45bea030680fdf25!8m2!3d30.296114!4d-97.720744!16s%2Fg%2F11q432xjgd!19sChIJ_0irp-ozOm8RJd8PaDCgvkU
Texas,Food Truck,"food truck in Texas, USA",Urban Street Food,"749 Ambler Ave, Abilene, TX 79601, United States",+14328532009,https://urbanstreetfood.us/contact,5.0,,https://www.google.com/maps/place/Urban+Street+Food/data=!4m7!3m6!1s0x86568e2b7d653e15:0x579898fa2088cb18!8m2!3d32.4193008!4d-99.7611266!16s%2Fg%2F11y2clbz25!19sChIJFT5lfSuOVoYRGMuIIPqYmFc
Texas,Food Truck,"food truck in Texas, USA",The Toasted Traveler,,+13258297072,https://www.abilenefoodtruck.com/,5.0,,https://www.google.com/maps/place/The+Toasted+Traveler/data=!4m7!3m6!1s0x1065466b49af82d:0x7c03b37b5484852d!8m2!3d32.4838865!4d-99.745403!16s%2Fg%2F11sm774d8x!19sChIJLfiatGZUBgERLYWEVHuzA3w
Texas,Food Truck,"food truck in Texas, USA",Montano’s Burritos | Mexican Food Truck,"306 E Main St, Eastland, TX 76448, United States",+12544332121,https://www.facebook.com/profile.php?id=100089053766050&mibextid=LQQJ4d,4.9,,https://www.google.com/maps/place/Montano%E2%80%99s+Burritos+%7C+Mexican+Food+Truck/data=!4m7!3m6!1s0x8651159c54da1a07:0xfda653225427e2b1!8m2!3d32.4020293!4d-98.8156473!16s%2Fg%2F11sc73r96h!19sChIJBxraVJwVUYYRseInVCJTpv0
Texas,Food Truck,"food truck in Texas, USA",Taqueria La Esmeralda,"101-187 N McIlhaney St, Stephenville, TX 76401, United States",+12544598997,,4.6,,https://www.google.com/maps/place/Taqueria+La+Esmeralda/data=!4m7!3m6!1s0x8651b6d04c8fb843:0x2bab7ab42fa52b67!8m2!3d32.215529!4d-98.2129705!16s%2Fg%2F11c608q22l!19sChIJQ7iPTNC2UYYRZyulL7R6qys
Texas,Food Truck,"food truck in Texas, USA",The Burrito Lady | Mexican Food Truck,"Rochefort St, Eden, TX 76837, United States",+13254560156,https://www.facebook.com/The-Burrito-Lady-506876319443957/,4.8,,https://www.google.com/maps/place/The+Burrito+Lady+%7C+Mexican+Food+Truck/data=!4m7!3m6!1s0x8659d5b039f98c95:0x347028022e929176!8m2!3d31.2135002!4d-99.8448914!16s%2Fg%2F11g7z6rx0x!19sChIJlYz5ObDVWYYRdpGSLgIocDQ
Texas,Food Truck,"food truck in Texas, USA",Brothers RV Park and Food Truck Corral,"1090 Early Blvd, Early, TX 76802, United States",+13258008881,http://www.brothersrvpark.com/,4.8,,https://www.google.com/maps/place/Brothers+RV+Park+and+Food+Truck+Corral/data=!4m7!3m6!1s0x8650c709aecdf7ff:0x348d5a46f40f24bf!8m2!3d31.7474759!4d-98.9331355!16s%2Fg%2F11s97kk1h_!19sChIJ__fNrgnHUIYRvyQP9EZajTQ
Texas,Food Truck,"food truck in Texas, USA",The Lone Star Food Truck,,+12105898193,http://www.thelonestarfoodtruck.com/,2.5,,https://www.google.com/maps/place/The+Lone+Star+Food+Truck/data=!4m7!3m6!1s0x865c63b01700dd63:0xf33a33fab02f1bfc!8m2!3d29.4581826!4d-98.518079!16s%2Fg%2F11g0t6xtgc!19sChIJY90AF7BjXIYR_BsvsPozOvM
Texas,Food Truck,"food truck in Texas, USA",Rockin Rollerz Craft Burger Co.,"1055 N Judge Ely Blvd, Abilene, TX 79601, United States",+13257045020,https://www.rockinrollerz.com/,4.6,,https://www.google.com/maps/place/Rockin+Rollerz+Craft+Burger+Co./data=!4m7!3m6!1s0x8656f46d998f337b:0x166ec7416c65466b!8m2!3d32.461461!4d-99.703591!16s%2Fg%2F11b6b6kz03!19sChIJezOPmW30VoYRa0ZlbEHHbhY
Texas,Food Truck,"food truck in Texas, USA",SoulFood Shack Grab & Go,"4021 S 7th St, Abilene, TX 79605, United States",+13252675243,https://www.facebook.com/soulfoodshack325/,4.8,,https://www.google.com/maps/place/SoulFood+Shack+Grab+%26+Go/data=!4m7!3m6!1s0x86568f5c1bdfffc5:0xb30f35f6dd8e55bd!8m2!3d32.4435276!4d-99.7716876!16s%2Fg%2F11v0n5rs5w!19sChIJxf_fG1yPVoYRvVWO3fY1D7M
Texas,Food Truck,"food truck in Texas, USA",Kona Ice of Abilene,,+13256696970,https://www.kona-ice.com/local-site/kona-ice-of-abilene/?utm_source=gbp&utm_medium=organic&utm_campaign=listing,4.7,,https://www.google.com/maps/place/Kona+Ice+of+Abilene/data=!4m7!3m6!1s0x86568dc36fc1cfe3:0x2d7de93ccc392d1e!8m2!3d32.2107204!4d-99.7236475!16s%2Fg%2F11bt_nw192!19sChIJ48_Bb8ONVoYRHi05zDzpfS0
Texas,Food Truck,"food truck in Texas, USA",,,,,,,https://www.google.com/maps/place/Rusas+Mexico/data=!4m7!3m6!1s0x8657ef6431e3e98d:0xb30d7f40926ae386!8m2!3d31.4459192!4d-100.431531!16s%2Fg%2F11f54rk016!19sChIJjenjMWTvV4YRhuNqkkB_DbM
Texas,Food Truck,"food truck in Texas, USA",Chela's Kitchen,"26 E Ave L, San Angelo, TX 76903, United States",+13254504705,https://chelaskitchen.pizzariobot.com/,4.7,,https://www.google.com/maps/place/Chela%27s+Kitchen/data=!4m7!3m6!1s0x8657e71461a330c3:0xf3b4327d759d2fc8!8m2!3d31.4451287!4d-100.4336068!16s%2Fg%2F11r97z3hmh!19sChIJwzCjYRTnV4YRyC-ddX0ytPM
Texas,Food Truck,"food truck in Texas, USA",Sunset Jr. Burgers & Cheesesteaks,"502 N Van Buren St, San Angelo, TX 76901, United States",+13256172332,https://sunsetjr.com/,4.8,,https://www.google.com/maps/place/Sunset+Jr.+Burgers+%26+Cheesesteaks/data=!4m7!3m6!1s0x8657e5ae8f188429:0x6ddc163a79d2d0c7!8m2!3d31.4595048!4d-100.4622024!16s%2Fg%2F11rn5s2629!19sChIJKYQYj67lV4YRx9DSeToW3G0
Texas,Food Truck,"food truck in Texas, USA",Mel's treats & Eats LLC,"2618 Austin Ave, Brownwood, TX 76801, United States",+13259981874,,4.4,,https://www.google.com/maps/place/Mel%27s+treats+%26+Eats+LLC/data=!4m7!3m6!1s0x8650c7628897ee9f:0xce5e4addb29d34e0!8m2!3d31.6958138!4d-98.9665655!16s%2Fg%2F11krhxy3vr!19sChIJn-6XiGLHUIYR4DSdst1KXs4
Texas,Food Truck,"food truck in Texas, USA",Tacolote,"2201 S 1st St, Abilene, TX 79605, United States",,,5.0,,https://www.google.com/maps/place/Tacolote/data=!4m7!3m6!1s0x86568e6bccc00001:0x2569ad060adf9ddd!8m2!3d32.449497!4d-99.7501479!16s%2Fg%2F11hy9nn6qh!19sChIJAQDAzGuOVoYR3Z3fCgataSU
