State,City,Category,Business Name,Phone,Email,Address,Zip Code,Website,Rating,Reviews,Business Hours,Business Status,Google Categories,Search Keyword,Search Latitude,Search Longitude,Place URL
Tennessee,Nashville,Tyre Shop,David's Tire & Alignment,16153310585.0,,"2820 Foster Ave, Nashville, TN 37210, United States",37210.0,,4.7,,,Open,Auto repair shop,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/David%27s+Tire+%26+Alignment/data=!4m7!3m6!1s0x886465f540b87501:0x92d26ee242f31faf!8m2!3d36.1114417!4d-86.7426808!16s%2Fg%2F1tkkvm2l!19sChIJAXW4QPVlZIgRrx_zQuJu0pI
Tennessee,Nashville,Tyre Shop,"Wilson Tire & Auto, LLC",16158233369.0,,"1286 Murfreesboro Pike, Nashville, TN 37217, United States",37217.0,http://www.wilsontireauto.com/,4.6,,,Open,Auto repair shop,tire shop,36.162277,-86.774298,"https://www.google.com/maps/place/Wilson+Tire+%26+Auto,+LLC/data=!4m7!3m6!1s0x88646ed90bccabe7:0xdcfb444d1099698a!8m2!3d36.1171292!4d-86.6978469!16s%2Fg%2F11cm06hzt5!19sChIJ56vMC9luZIgRimmZEE1E-9w"
Tennessee,Nashville,Tyre Shop,amigo used&new tire,16156007248.0,,"2194 Nolensville Pk, Nashville, TN 37211, United States",37211.0,,4.3,,,Open,Tire shop,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/amigo+used%26new+tire/data=!4m7!3m6!1s0x886465e4a3cda385:0x8f89047d84b29a7d!8m2!3d36.1264371!4d-86.7526293!16s%2Fg%2F11bw46r8bf!19sChIJhaPNo-RlZIgRfZqyhH0EiY8
Tennessee,Nashville,Tyre Shop,Firestone Complete Auto Care,16158235790.0,,"2529 Franklin Pike, Nashville, TN 37204, United States",37204.0,https://www.firestonecompleteautocare.com/tennessee/nashville/2529-franklin-pike/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,,,,,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x886465d18f616473:0xfc95cf8ebbe2d4b6!8m2!3d36.1239226!4d-86.7767732!16s%2Fg%2F1ts1nch9!19sChIJc2Rhj9FlZIgRttTiu47Plfw
Tennessee,Nashville,Tyre Shop,"Nashville Mobile Road Service, LLC.",16155050505.0,mobileroadnashville@gmail.com,"3403 Gallatin Pike Ste D, Nashville, TN 37216, United States",37216.0,http://mobileroadnashville.com/,,,,,,tire shop,36.162277,-86.774298,"https://www.google.com/maps/place/Nashville+Mobile+Road+Service,+LLC./data=!4m7!3m6!1s0x8864674fcb3838c7:0xa8272b897bc2d9dc!8m2!3d36.2101402!4d-86.7340916!16s%2Fg%2F11k9p3g137!19sChIJxzg4y09nZIgR3NnCe4krJ6g"
Tennessee,Nashville,Tyre Shop,Service Tire-Truck Tire & Alignment Experts,16152448473.0,jfrutiger@servtire.com,"81 Fesslers Ln, Nashville, TN 37210, United States",37210.0,http://www.servtire.com/,4.4,,Open · Closes 11 PM · See more hours,Open,Tire shop,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Service+Tire-Truck+Tire+%26+Alignment+Experts/data=!4m7!3m6!1s0x886466211dcd0643:0x57d95a3735161e69!8m2!3d36.1575947!4d-86.7441438!16s%2Fg%2F1tdxwrny!19sChIJQwbNHSFmZIgRaR4WNTda2Vc
Tennessee,Nashville,Tyre Shop,Robin Hood Tires,16154572441.0,,"1800 Dr DB Todd Jr Blvd, Nashville, TN 37208, United States",37208.0,,3.6,,,Open,Tire shop,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Robin+Hood+Tires/data=!4m7!3m6!1s0x88646726344e347f:0x2383528569e4e521!8m2!3d36.1803129!4d-86.8108604!16s%2Fg%2F11bz_zhk6m!19sChIJfzRONCZnZIgRIeXkaYVSgyM
Tennessee,Nashville,Tyre Shop,Firestone Complete Auto Care,16156495415.0,,"406 Gallatin Ave, Nashville, TN 37206, United States",37206.0,https://www.firestonecompleteautocare.com/tennessee/nashville/406-gallatin-ave/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,3.9,,,Open,Tire shop,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x886467d227a03235:0xb1b3186f16951356!8m2!3d36.1810271!4d-86.7499266!16s%2Fg%2F1thvtfjg!19sChIJNTKgJ9JnZIgRVhOVFm8Ys7E
Tennessee,Nashville,Tyre Shop,Best-One Tire Commercial Truck Tire Center and Retread,16152449611.0,,"1118 Menzler Rd, Nashville, TN 37210, United States",37210.0,https://www.sstire.com/commercial/?utm_source=google&utm_medium=organic&utm_campaign=GMB,4.4,,,Open,Tire shop,tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Best-One+Tire+Commercial+Truck+Tire+Center+and+Retread/data=!4m7!3m6!1s0x886468a964e3e075:0xfd871b0d6d9351c3!8m2!3d36.1383859!4d-86.7367387!16s%2Fg%2F1tj7x346!19sChIJdeDjZKloZIgRw1GTbQ0bh_0
Tennessee,Nashville,Tyre Shop,Tire Discounters,16296665333.0,,"1931 Church St, Nashville, TN 37203, United States",37203.0,https://tirediscounters.com/pages/locations/midtown-tn?y_source=1_MTIxMTY5OTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.1,,Open · Closes 6 PM · See more hours,Open,Tire shop,tyre shop,36.162277,-86.774298,https://www.google.com/maps/place/Tire+Discounters/data=!4m7!3m6!1s0x886467b28c314fef:0xbfc86dda035d8f1b!8m2!3d36.153204!4d-86.800397!16s%2Fg%2F11fk1dhr5s!19sChIJ708xjLJnZIgRG49dA9ptyL8
Tennessee,Nashville,Tyre Shop,24HR Mobile Tire Nashville,16157777797.0,,"912 Home Rd A, Nashville, TN 37216, United States",37216.0,https://www.24hrmobiletirenashville.com/,4.6,,,Open,Tire service,tyre shop,36.162277,-86.774298,https://www.google.com/maps/place/24HR+Mobile+Tire+Nashville/data=!4m7!3m6!1s0x8864697fa4782f9b:0x882170e89fcd8bf1!8m2!3d36.2125858!4d-86.7359116!16s%2Fg%2F11y7q8w_dw!19sChIJmy94pH9pZIgR8YvNn-hwIYg
Tennessee,Nashville,Tyre Shop,"Speedy Roadside Assistance, LLC.",16159108591.0,speedyroadside3@gmail.com,"202 E Trinity Ln Unit C, Nashville, TN 37207, United States",37207.0,https://speedyroadsideassist.com/,5.0,,,Open,Tire repair shop,tyre shop,36.162277,-86.774298,"https://www.google.com/maps/place/Speedy+Roadside+Assistance,+LLC./data=!4m7!3m6!1s0x8864679c45fc7b37:0x845d95b4c0f3014a!8m2!3d36.2051169!4d-86.7665132!16s%2Fg%2F11wtr78p9w!19sChIJN3v8RZxnZIgRSgHzwLSVXYQ"
Tennessee,Nashville,Tyre Shop,Nashville flat tire service,16159399639.0,,"1812 Dr DB Todd Jr Blvd, Nashville, TN 37208, United States",37208.0,https://nashvilleflattire.com/,5.0,,Open 24 hours · See more hours,Open,Tire service,tyre shop,36.162277,-86.774298,https://www.google.com/maps/place/Nashville+flat+tire+service/data=!4m7!3m6!1s0x4d0a376c5ce27545:0x1785281c14880735!8m2!3d36.1810133!4d-86.8111698!16s%2Fg%2F11n51rxb5w!19sChIJRXXiXGw3Ck0RNQeIFBwohRc
Tennessee,Nashville,Tyre Shop,Tiger Tire and Auto Repair,16154019721.0,,"413 E Old Hickory Blvd, Madison, TN 37115, United States",37115.0,,4.9,,,Open,Used tire shop,tire store,36.162277,-86.774298,https://www.google.com/maps/place/Tiger+Tire+and+Auto+Repair/data=!4m7!3m6!1s0x8864430046e925dd:0x7f08af0fda76b7f5!8m2!3d36.263113!4d-86.704633!16s%2Fg%2F11xd2_x1rp!19sChIJ3SXpRgBDZIgR9bd22g-vCH8
Tennessee,Nashville,Tyre Shop,Rhythm Dodge,16157334999.0,,"1221 W Main St, Hendersonville, TN 37075, United States",37075.0,https://www.rhythmcdjr.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp_dodge,3.7,,,Open,Dodge dealer,tire store,36.162277,-86.774298,https://www.google.com/maps/place/Rhythm+Dodge/data=!4m7!3m6!1s0x88644543c8c828d3:0x70f550b776dca839!8m2!3d36.308504!4d-86.668408!16s%2Fg%2F11lh30n676!19sChIJ0yjIyENFZIgROajcdrdQ9XA
Tennessee,Nashville,Tyre Shop,L & L Auto Care And Tire,16152590889.0,,"519 W Thompson Ln, Nashville, TN 37211, United States",37211.0,https://llautocare.com/,4.8,,,Open,Auto repair shop,auto tire shop,36.162277,-86.774298,https://www.google.com/maps/place/L+%26+L+Auto+Care+And+Tire/data=!4m7!3m6!1s0x886465f3324e2fd1:0x345a2fd6b1fb7240!8m2!3d36.1109373!4d-86.7483988!16s%2Fg%2F11f1f7dh9n!19sChIJ0S9OMvNlZIgRQHL7sdYvWjQ
Tennessee,Nashville,Tyre Shop,Firestone Complete Auto Care,16159539952.0,socialcare@bfrc.com,"5808 Charlotte Ave, Nashville, TN 37209, United States",37209.0,https://www.firestonecompleteautocare.com/tennessee/nashville/5808-charlotte-ave/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,4.2,,,Open,Tire shop,auto tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8864619d8755422b:0x888feb482ba6068d!8m2!3d36.1496841!4d-86.8622219!16s%2Fg%2F1td6nd3q!19sChIJK0JVh51hZIgRjQamK0jrj4g
Tennessee,Nashville,Tyre Shop,Alfa Tire & Auto Repair LLC,16153602046.0,,"1044 Murfreesboro Pike, Nashville, TN 37217, United States",37217.0,https://alfaautocenter.com/,,,,,,auto tire shop,36.162277,-86.774298,https://www.google.com/maps/place/Alfa+Tire+%26+Auto+Repair+LLC/data=!4m7!3m6!1s0x88646f7404be0979:0x7e5124770e620dab!8m2!3d36.1282873!4d-86.7126588!16s%2Fg%2F11y8k4c331!19sChIJeQm-BHRvZIgRqw1iDnckUX4
Tennessee,Nashville,Tyre Shop,Quality Mobile Tire Service Nashville – 24/7,16156300674.0,,"1803 Clarksville Pike, Nashville, TN 37208, United States",37208.0,https://www.quality-tire-mobile-service.com/,,,,,,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Quality+Mobile+Tire+Service+Nashville+%E2%80%93+24%2F7/data=!4m7!3m6!1s0x85137da757743bd1:0x148460575a0a12e0!8m2!3d36.1827944!4d-86.8123274!16s%2Fg%2F11z2kkqb8s!19sChIJ0Tt0V6d9E4UR4BIKWldghBQ
Tennessee,Nashville,Tyre Shop,Adam’s tire shop & auto,16159971917.0,,"5 Lafayette St, Nashville, TN 37210, United States",37210.0,,4.5,,,Open,Tire repair shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Adam%E2%80%99s+tire+shop+%26+auto/data=!4m7!3m6!1s0x886467006835bfc7:0x3fd7c6e6b8fd96e!8m2!3d36.1505224!4d-86.7683107!16s%2Fg%2F11vwvzzj5j!19sChIJx781aABnZIgRbtmPa258_QM
Tennessee,Nashville,Tyre Shop,Pep Boys Auto Service & Tires,16154226625.0,pepsocial@pepboys.com,"5330 Charlotte Pike, Nashville, TN 37209, United States",37209.0,https://www.pepboys.com/stores/tn/nashville/5330-charlotte-pike?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,3.7,,,Open,Tire shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x886461717a4bcac5:0x8e7e8301cdf08f39!8m2!3d36.1526364!4d-86.85276!16s%2Fg%2F1v0llj1j!19sChIJxcpLenFhZIgROY_wzQGDfo4
Tennessee,Nashville,Tyre Shop,Flattire Mobile Roadside Service,16159319801.0,,"Athens Way, Nashville, TN 37228, United States",37228.0,https://flattireservice.com/,,,,,,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Flattire+Mobile+Roadside+Service/data=!4m7!3m6!1s0x67acd5a263ad0a17:0xf782667e63e8f3ea!8m2!3d36.1934518!4d-86.8016014!16s%2Fg%2F11xmmf74ky!19sChIJFwqtY6LVrGcR6vPoY35mgvc
Tennessee,Nashville,Tyre Shop,Aj Auto Service and Tire,16154540907.0,,"1901 Dr DB Todd Jr Blvd, Nashville, TN 37208, United States",37208.0,https://ajautoserviceandtire.desmatix.com/,,,,,,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Aj+Auto+Service+and+Tire/data=!4m7!3m6!1s0x886467006e2c5f09:0x67e68f8b20949e1!8m2!3d36.1812673!4d-86.8118544!16s%2Fg%2F11vprrh2tb!19sChIJCV8sbgBnZIgR4UkJsvhofgY
Tennessee,Nashville,Tyre Shop,Goodyear Commercial Tire & Service Centers,16152544551.0,,"1128 Lebanon Pike, Nashville, TN 37210, United States",37210.0,http://www.goodyearctsc.com/,,,,,,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Goodyear+Commercial+Tire+%26+Service+Centers/data=!4m7!3m6!1s0x8864689859be9aaf:0xacfa9aa50dbe0906!8m2!3d36.1541561!4d-86.7342055!16s%2Fg%2F1tfgkk72!19sChIJr5q-WZhoZIgRBgm-DaWa-qw
Tennessee,Nashville,Tyre Shop,24/7 Express Mobile Tire Nashville,16154777777.0,,"Home, 1038 4th Ave S, Nashville, TN 37210, United States",37210.0,https://expressmts.com/,5.0,,,Open,Tire service,tire service,36.162277,-86.774298,https://www.google.com/maps/place/24%2F7+Express+Mobile+Tire+Nashville/data=!4m7!3m6!1s0x88646723650ef4cf:0x7a2c1ba6531788b!8m2!3d36.1474491!4d-86.7679537!16s%2Fg%2F11xs9j2ys3!19sChIJz_QOZSNnZIgRi3gxZbrBogc
Tennessee,Nashville,Tyre Shop,Nashville Auto Repair,16158407476.0,,"2609 8th Ave S, Nashville, TN 37204, United States",37204.0,http://nashvilleautorepair.club/,4.8,,,Open,Auto repair shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Nashville+Auto+Repair/data=!4m7!3m6!1s0x886465ce1a3e7549:0x4383ecb6e332fdd3!8m2!3d36.1216155!4d-86.7759941!16s%2Fg%2F11cjhm08n5!19sChIJSXU-Gs5lZIgR0_0y47bsg0M
Tennessee,Nashville,Tyre Shop,Hillsboro Village Auto Service,16152982079.0,,"1820 21st Ave S, Nashville, TN 37212, United States",37212.0,http://www.hillsborovillageautoservice.com/,,,,,,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Hillsboro+Village+Auto+Service/data=!4m7!3m6!1s0x8864669fa253bbe9:0x504878e4540a9ff3!8m2!3d36.1359771!4d-86.8005005!16s%2Fg%2F1tk4rx2m!19sChIJ6btTop9mZIgR858KVOR4SFA
Tennessee,Nashville,Tyre Shop,Nashville Auto Care,16152282410.0,,"839 Porter Rd, Nashville, TN 37206, United States",37206.0,,4.9,,,Open,Auto repair shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Nashville+Auto+Care/data=!4m7!3m6!1s0x8864686f8a35db7f:0x8d29288a233bb05e!8m2!3d36.1861903!4d-86.7301448!16s%2Fg%2F1tf2yjn7!19sChIJf9s1im9oZIgRXrA7I4ooKY0
Tennessee,Nashville,Tyre Shop,M&J'S Tire Service,16156498760.0,,"1156 Murfreesboro Pike, Nashville, TN 37217, United States",37217.0,https://www.facebook.com/profile.php?id=61559157299729,3.6,,,Open,Tire shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/M%26J%27S+Tire+Service/data=!4m7!3m6!1s0x88646fef306a25bb:0xc3eada40ef4beea2!8m2!3d36.124241!4d-86.7075034!16s%2Fg%2F11w3nx2mkw!19sChIJuyVqMO9vZIgRou5L70Da6sM
Tennessee,Nashville,Tyre Shop,Firestone Complete Auto Care,16156862499.0,socialcare@bfrc.com,"1192 Murfreesboro Pike, Nashville, TN 37217, United States",37217.0,https://www.firestonecompleteautocare.com/tennessee/nashville/1192-murfreesboro-pike/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,4.1,,,Open,Tire shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88646f28ebe7da3d:0xce7134a87fdb1470!8m2!3d36.1224751!4d-86.7049097!16s%2Fg%2F1vl9s6wh!19sChIJPdrn6yhvZIgRcBTbf6g0cc4
Tennessee,Nashville,Tyre Shop,Pyramids tire shop and maintenance services,16156096218.0,,"2404 Cruzen St, Nashville, TN 37211, United States",37211.0,,5.0,,,Open,Tire service,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Pyramids+tire+shop+and+maintenance+services/data=!4m7!3m6!1s0x886465ca79a29da7:0x9f27963aa59bfd5b!8m2!3d36.1195052!4d-86.7531223!16s%2Fg%2F11v3ltfp4n!19sChIJp52iecplZIgRW_2bpTqWJ58
Tennessee,Nashville,Tyre Shop,The Car Care Center,16158821987.0,,"4901 Alabama Ave, Nashville, TN 37209, United States",37209.0,https://thecarcarecenter.com/,4.8,,,Open,Auto repair shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/The+Car+Care+Center/data=!4m7!3m6!1s0x88646143e2c6e11f:0xdf74d368359aaddd!8m2!3d36.1529701!4d-86.8470206!16s%2Fg%2F11t7fk7vvh!19sChIJH-HG4kNhZIgR3a2aNWjTdN8
Tennessee,Nashville,Tyre Shop,Moto Auto Care,16292026910.0,,"1052 4th Ave S, Nashville, TN 37210, United States",37210.0,,4.9,,,Open,Auto repair shop,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Moto+Auto+Care/data=!4m7!3m6!1s0x886467656fcfb195:0xcf8b36ff89fc35ba!8m2!3d36.1467584!4d-86.7674214!16s%2Fg%2F11whw_f6mx!19sChIJlbHPb2VnZIgRujX8if82i88
Tennessee,Nashville,Tyre Shop,Jiffy Lube Oil Change,16153290876.0,,"2428 Elliston Pl, Nashville, TN 37203, United States",37203.0,https://www.jiffylube.com/locations/tn/nashville/1770,,,,,,tire service,36.162277,-86.774298,https://www.google.com/maps/place/Jiffy+Lube+Oil+Change/data=!4m7!3m6!1s0x886466bba3f9e627:0xa30b43addbf7d9df!8m2!3d36.1478523!4d-86.8084973!16s%2Fg%2F1v0llj2l!19sChIJJ-b5o7tmZIgR39n3261DC6M
